gsector,quarter,PE_count,PE_mean,PE_median,PE_std,PE_var,PE_min,PE_max,MB_count,MB_mean,MB_median,MB_std,MB_var,MB_min,MB_max,company_count,sector_name
10,2017Q3,572,35.45402088604809,-1.7986111111111114,278.10375562902027,77341.69889496584,-2119.0,2635.0,572,26.14074490296593,0.8664699700455254,337.1243393144933,113652.82015823347,-0.2068919533615991,7373.559644670049,572,Energy
10,2017Q4,587,20.079835481809987,-0.25,235.35649808557383,55392.68119110468,-2235.0,4203.0,587,101.34061608405332,0.897016370285372,1530.3611933044206,2342005.3819721313,-0.2602172908287689,33532.52,587,Energy
10,2018Q1,562,21.33661591477023,8.95637408568443,183.27303904752904,33589.00684171716,-2218.666666666667,1192.5,562,39.2460530735567,0.8411704546085228,765.3587064132703,585773.9494825944,-0.0706401106406229,18088.75,562,Energy
10,2018Q2,560,14.382954333899631,-1.291666666666667,250.61187867567534,62806.31373335144,-2064.0,2636.0,560,22.821074446705513,0.9165261953939576,356.2020243375147,126879.88214214309,-0.1437471783295711,8289.688282138794,560,Energy
10,2018Q3,541,33.44637331933159,20.105263157894736,234.3340954027304,54912.468268215984,-2012.0,1864.0,541,29.35568415376367,0.9254399694598204,464.708410812532,215953.90707990917,-0.4756168570529318,10529.538461538465,541,Energy
10,2018Q4,543,8.77908562310826,2.88339222614841,153.20666137524364,23472.28108974852,-2604.0,856.6666666666666,543,30.710924766779264,0.7025614499732914,506.0751361332799,256112.04341231807,-0.7098257839721255,11146.9,543,Energy
10,2019Q1,507,8.183124549519997,-1.4166666666666667,347.02767179455475,120428.20499114928,-5985.0,1730.9999999999998,507,13.504643321182556,0.8004308661713982,192.7289931250165,37144.464790982616,-0.7475585236248743,4151.04,507,Energy
10,2019Q2,520,12.044751577455052,4.5,234.1989143807866,54849.131497139024,-3178.5,2845.0,520,6.164388302031625,0.7411762920164744,75.13422194999652,5645.151308031333,-0.2360581071354495,1654.625,520,Energy
10,2019Q3,495,5.0515598280098715,-0.1666666666666666,185.853237411056,34541.42585617038,-2147.0,1727.0,495,6.709079666489269,0.6834968874017047,93.57613910743802,8756.493810254595,-0.3732714120405802,2055.0697674418607,495,Energy
10,2019Q4,497,23.780793447789847,-1.0,271.6793625480652,73809.67603452307,-1689.0,3774.0,497,20.041566575820248,0.7340765530223803,355.4127803922996,126318.24446618513,-0.1892232731441673,7857.98,497,Energy
10,2020Q1,479,-10.675886943744029,-0.6743119266055045,256.37140047549076,65726.29498176431,-3724.0,1796.0,479,22.437708779706025,0.5651744100330104,390.3796750034101,152396.2906557682,-0.5252093929228439,8424.060000000001,479,Energy
10,2020Q2,469,3.2488252634398025,-2.6999999999999997,143.03200538351024,20458.154564028508,-619.5,2500.0,469,8.666662007498596,0.6345972071677313,140.6692011006079,19787.824138283217,-0.3398116438356164,3039.894,469,Energy
10,2020Q3,438,-14.659289109573177,-3.6973490427098676,178.4798586139527,31855.05993085655,-1971.0,857.4999999999999,438,3.1346853826762393,0.6109309543429247,22.701038869239827,515.3371657427383,-0.2787153471915082,410.5524999999999,438,Energy
10,2020Q4,445,3.0113863813092427,-1.9285714285714288,134.55189832560745,18104.213343024596,-833.3333333333334,1026.0,445,4.023556298256529,0.7034780364391477,45.56296964324591,2075.984202711344,-0.4075142834339947,951.1465,445,Energy
10,2021Q1,428,-6.206517384590245,-3.4315059940059935,264.83960483061014,70140.01628683366,-3572.9999999999995,1808.6666666666667,428,4.195243399664571,0.8263240021983991,36.262835958963635,1314.9932717867068,-0.1209302325581396,724.0692307692308,427,Energy
10,2021Q2,419,9.309335082281109,-2.322222222222222,147.7908372627069,21842.13157881194,-1262.6666666666667,1730.0,419,3.9927520424697107,0.8884143645046482,39.043750076023834,1524.414419999009,-0.2087096526250614,786.9789473684209,419,Energy
10,2021Q3,419,24.90409680178442,9.339861751152071,186.3122133827063,34712.24085556312,-555.0,2473.0,419,4.819375597152325,0.8820769181789239,38.256359019825645,1463.5490054537945,-0.2615734778383402,646.7155172413793,419,Energy
10,2021Q4,439,7.029508918331469,7.5,102.8386158141224,10575.780902564664,-716.5,919.3333333333331,439,3.973612028002336,0.8341150116515071,29.41630613720443,865.3190667577309,-0.3359423595272651,562.0705882352942,439,Energy
10,2022Q1,436,-10.351217561138915,4.982692307692307,239.84203652273393,57524.202483372435,-3928.499999999999,1257.8333333333333,436,2.9205260505019197,1.0316210162083312,13.277721685161454,176.29789314860673,-0.5164240102171138,248.42906797776823,434,Energy
10,2022Q2,426,12.090766835982931,12.665028625954196,104.18461829850234,10854.434690004624,-1100.0,569.0,426,2.3476010872772277,0.9003636743059048,9.138261312783445,83.50781982071454,-0.2787299114463757,134.4105895771188,425,Energy
10,2022Q3,414,13.814573808749497,12.831156438241784,137.12148548786234,18802.301782398084,-1048.0,1315.0,414,2.8258814598778033,0.853803679451259,11.290507694791566,127.47556400614762,-0.4854211074605337,159.6188524590164,414,Energy
10,2022Q4,428,14.878677995105102,14.82734375,215.121832695568,46277.4029023,-2717.0,2885.0,428,4.384237433804152,0.8843786856278695,28.05824332205689,787.2650183197499,-0.4483711340206185,399.8928571428571,427,Energy
10,2023Q1,408,13.19100788111523,17.862251572327043,215.5601226595312,46466.16648099217,-2197.0,2431.666666666667,408,3.1450538245628055,0.8726422298567542,23.83490285224626,568.1025939760171,-0.1981345115365733,465.37949979499786,407,Energy
10,2023Q2,415,18.696051410207115,24.14285714285714,173.40861602147163,30070.548110482243,-2627.0,1383.0000000000002,415,5.601481699949101,0.8810488085822602,59.017984493658176,3483.122493693674,-0.3202185572716514,1154.566153846154,414,Energy
10,2023Q3,403,22.184968007298064,28.824561403508778,140.09402192148897,19626.33497813865,-1633.5000000000002,438.0,403,3.6451097463352062,0.9378160187371988,23.496227405141152,552.0727022741069,-0.1813694537014997,428.76149674620393,402,Energy
10,2023Q4,413,26.555838763532353,17.689516129032256,136.87738776638355,18735.41928174889,-546.0,1882.0,413,2.739562183075536,0.8601690228410044,11.599406314459939,134.546226847933,-0.3420243619489558,125.2461886792453,413,Energy
10,2024Q1,394,21.353845877449093,29.75164835164835,265.0723215577708,70263.33565602625,-2932.0,1949.0,394,2.6464891281125418,0.9378004544142744,11.453119997783121,131.17395768361988,-0.153953488372093,173.29067037380287,393,Energy
10,2024Q2,402,31.41002528270652,28.228609625668447,137.53693632956697,18916.408854923357,-722.0,1849.0,402,2.194676505144731,0.9224904864806837,7.6725392548637155,58.867858617424645,-0.4155800735539953,110.64778764204546,401,Energy
10,2024Q3,386,38.72278051969988,26.603333333333335,209.92689396727837,44069.30081074887,-483.6666666666667,3230.5,386,3.00387713269205,0.8772364466203464,16.451540687968816,270.65319100789355,-0.4132768591675489,263.48,385,Energy
10,2024Q4,379,75.36761131904242,22.977777777777774,677.2451923991853,458661.05062780925,-816.0,11393.0,379,2.611397862611958,0.8802969178708615,13.484090142307016,181.82068696586106,-0.4234253196133458,224.8818189768255,379,Energy
10,2025Q1,286,37.87078983298933,35.22222222222222,294.1106265315828,86501.06063880026,-2630.571428571428,2612.0,286,2.4362284753194423,0.8802567737060883,14.206233921656093,201.81708223681235,0.0931820683096748,217.77802556818185,286,Energy
10,2025Q2,1,77.88235294117646,77.88235294117646,,,77.88235294117646,77.88235294117646,1,0.5152465698143663,0.5152465698143663,,,0.5152465698143663,0.5152465698143663,1,Energy
15,2010Q1,682,4.943701815261879,-8.95,238.06723481416284,56676.00829206181,-2285.0,2188.0,682,3.4145314913771694,1.1126408047596352,21.578574788190608,465.6348898895353,-0.5893211321648609,522.036543422184,682,Materials
15,2010Q2,718,-1.1028044523700196,-3.75,179.32661343613947,32158.03428647466,-891.0,3467.0,718,4.154896637014217,1.044167237297065,35.93730231503928,1291.489697682528,-0.4433666225484298,901.9285714285714,718,Materials
15,2010Q3,701,-12.559539805339195,-3.5000000000000004,183.6597171909603,33730.891718663544,-2924.0,883.3333333333334,701,2.9098566168662883,1.188532441979803,11.019124513192713,121.42110503724447,-0.7347470604320482,191.74094330070875,701,Materials
15,2010Q4,749,-7.567843042595572,-5.0,207.76750367525395,43167.33558344669,-2504.5,2996.0,749,3.595439114255658,1.4609742964543329,11.62741465028756,135.19677144972175,-0.2530591292493822,191.89987351778657,749,Materials
15,2011Q1,728,1.632209879881491,-6.351190476190476,314.0882951206322,98651.45713178541,-2000.6666666666667,6684.0,728,10.746541091599752,1.5536750740658603,125.70467367045656,15801.664982595956,0.0146161259235463,3050.2888888888892,728,Materials
15,2011Q2,764,-2.622581907820387,-5.8130434782608695,144.51788474716193,20885.419011793947,-800.0,1393.5,764,4.890998424571833,1.3244595068843672,26.526636942779625,703.6624674940401,-0.3347747996752357,474.636678200692,764,Materials
15,2011Q3,758,-5.803487286405115,-6.09375,123.42732298793814,15234.304059968828,-998.0,994.6666666666669,758,93.64432099392933,1.0738776501059144,2155.588866109943,4646563.359697146,-0.2459961212424535,58765.40000000001,758,Materials
15,2011Q4,799,-6.337714519940622,-6.5,162.76898148015198,26493.741332086036,-3019.5,671.5999999999999,799,4.16734808400485,1.0549526206102888,31.2629365846471,977.3712038956667,-0.2559454170689071,812.548,799,Materials
15,2012Q1,831,-4.758542552821789,-10.666666666666668,257.8271086470823,66474.8179533143,-1503.9999999999998,6329.0,831,5.97140221647332,1.1646507645699369,46.43482577534602,2156.193044786738,-0.3079967015135796,940.6233552631576,829,Materials
15,2012Q2,868,3.2416503784227766,-7.5,102.86842143051048,10581.91212760512,-935.0,973.0,868,14.389181621126843,0.9374323156929492,258.97199742896896,67066.49545234993,-0.4195119914489946,7423.713157894738,868,Materials
15,2012Q3,842,-6.60145339960516,-8.0,123.55414988210147,15265.627953088813,-1381.0,1168.0,842,3.7480580442220175,1.0379962330970174,17.320490961761074,299.9994071564469,-0.377894973594429,289.671,842,Materials
15,2012Q4,887,-1.3495894391739123,-6.5,111.81784577756994,12503.230634336393,-986.0,1735.0,887,25.73948698296008,1.0179204473000143,562.4926021738213,316397.92750027677,-0.4057872596153845,16509.125,887,Materials
15,2013Q1,805,1.6112291327255128,-8.0,256.3270757658239,65703.56977065839,-3629.999999999999,3635.0,805,4.410477027242015,1.0072278055109625,29.568936732939864,874.3220195166004,-0.4259882083773319,708.5263157894736,804,Materials
15,2013Q2,835,6.217563092151417,-4.5,111.23342165713848,12372.874093554803,-951.0,1255.0,835,4.555258473024637,0.8122171380607294,38.16380698426871,1456.4761635325185,-0.780504579517069,934.51,835,Materials
15,2013Q3,774,7.802350442948985,-5.0,184.0146918262772,33861.40680791979,-2256.3333333333335,2935.0,774,8.40984472672075,0.9218295865424195,92.31983416763423,8522.95178073948,-0.580398916523024,2122.1220408163263,774,Materials
15,2013Q4,830,3.607855882415381,-4.5,142.71535394412487,20367.67225139683,-1082.0,2429.0,830,21.041126500856215,0.9009097369318378,440.35024886550366,193908.34167591072,-0.7401443614130435,12618.371428571429,830,Materials
15,2014Q1,754,17.175985287878362,-7.5,196.15307069654918,38476.02714368578,-688.0,2600.0,754,3.4537558076430526,1.0398348474751808,13.194530686262631,174.09564003072623,-0.3719304005252791,208.4138141809291,754,Materials
15,2014Q2,767,12.325991847688318,-4.5,234.84188036217014,55150.7087720398,-4787.0,2019.0,767,5.871328492779581,1.0564115766568465,67.2163596076361,4518.038998903053,-0.3613304430454923,1820.620689655172,767,Materials
15,2014Q3,748,1.0577195386852374,-4.944444444444445,148.7264348065631,22119.552410270906,-1750.0,1993.0,748,3.9657334602254366,0.991150986255796,17.902086851572264,320.48471364123685,-0.3867023291043364,227.5825,748,Materials
15,2014Q4,785,-0.3098996242627194,-3.5000000000000004,204.90136886647525,41984.57096335539,-4247.0,1048.0,785,3.5637254904935993,0.900199922638687,16.834584991216175,283.40325182648104,-0.4584221673138017,281.96204142011834,785,Materials
15,2015Q1,696,15.955307556693368,-4.5,214.38535994952468,45961.0825606873,-1660.0,1997.142857142857,696,20.710808662496486,0.9039868373383083,422.244198627846,178290.16327487194,-0.6748023426061494,11090.519999999997,696,Materials
15,2015Q2,710,14.970215627201004,-3.025,165.91346969170914,27527.279425141733,-1626.0000000000002,1505.0,710,3.5345691131529486,0.9308938945578868,20.050810054405314,402.0349838378409,-0.7645407196969696,351.54147640791473,710,Materials
15,2015Q3,682,11.266639893373544,-3.66060606060606,154.65799372527366,23919.095023126727,-1364.0,2532.0,682,112.7703055612147,0.7905335946468008,2855.717077692761,8155120.027826071,-0.5645249264164828,74578.99999999999,681,Materials
15,2015Q4,710,5.375355835572692,-2.7408536585365857,269.39295875267027,72572.56622551786,-5887.0,2019.0,710,28.5223189879691,0.8644307777902616,631.6603876681577,398994.8453490874,-0.7086201340222007,16776.260000000002,710,Materials
15,2016Q1,619,17.94534740175733,-5.0,257.2423875138398,66173.64593382049,-2469.0,4414.5,619,8.058336292454896,0.9979362598793344,90.03773530455774,8106.7937787736055,-0.8653434225844004,1957.8823529411764,619,Materials
15,2016Q2,675,1.1756040465140363,-5.0,432.55395902179913,187102.92746543215,-9000.0,4597.0,675,7.238424321555803,1.220482509705597,56.97440560931543,3246.082894534795,-0.5489770992366412,1265.4571428571428,675,Materials
15,2016Q3,638,20.6430790242867,-4.915118513773223,311.2851915467528,96898.47047629867,-1447.0,6697.0,638,7.483643506844016,1.30936128536647,64.5135973161869,4162.004238675119,-0.3331157894736841,1320.7037203703703,638,Materials
15,2016Q4,669,10.316185950880843,-6.0,208.23518461831858,43361.89211302519,-1992.0,2054.2,669,3.7960903036630014,1.2770095693779902,13.550819883809941,183.62471952345908,-0.4426152623211446,217.953488372093,669,Materials
15,2017Q1,646,9.720017341281274,-7.000000000000001,163.21611954767127,26639.501680199734,-1279.0,1855.0,646,5.464682807868705,1.3670591592583685,25.89090175634365,670.3387937566398,-0.3281346709743241,432.63999999999993,645,Materials
15,2017Q2,660,17.52663646781163,-4.166666666666667,217.55368565330141,47329.60614133545,-1150.0,2796.0,660,5.015439932731126,1.2340073512092267,31.36410805060613,983.7072738100964,-0.2456628132209788,685.2086574654954,660,Materials
15,2017Q3,630,1.893497031497496,-4.95,192.24980864096733,36959.988922488534,-1609.0,2344.0,630,4.721911704561789,1.262196698070392,22.48914463215696,505.7616262860732,-0.2722761874373234,463.98978288633464,629,Materials
15,2017Q4,647,-73.59599115256312,-6.9207,1979.1167521194643,3916903.118519889,-50000.0,4577.5,647,41.49565427585054,1.2561844357612242,801.5370129377582,642461.5831091832,-0.3550902582974408,20056.932785070378,646,Materials
15,2018Q1,617,8.92371757134937,-6.5,145.05015929031356,21039.548710145304,-1592.75,1295.625,617,4.452091856658433,1.2735259131674408,18.18640822364573,330.7454440770893,-0.4206530427341823,280.10372279999996,613,Materials
15,2018Q2,635,33.37465907394347,-3.851851851851851,344.0296077167849,118356.3709857651,-1026.0,6592.0,635,4.753495495587612,1.2090193786907444,27.87131920252223,776.8104340888848,-0.402084110839059,595.4285714285713,632,Materials
15,2018Q3,608,1.4511448038402488,-5.85,187.51619979354922,35162.32518501425,-2795.3333333333335,1286.2,608,5.329530653871432,1.1261213553836384,56.0999968394434,3147.2096453855625,-0.4675923922734027,1367.663614457831,606,Materials
15,2018Q4,641,14.036284892366956,-4.199999999999999,203.76054625958068,41518.360212002706,-2289.0,2446.0,641,6.2584552771866475,0.9663761877060306,63.7893638359037,4069.082938589306,-0.5021010163227595,1546.8313881355934,641,Materials
15,2019Q1,576,14.795840388469198,-6.25,183.31674008365877,33605.02719489973,-1332.75,2755.0,576,19.5852847745322,1.0601873172923442,308.113699746153,94934.05197126245,-0.7430546789833038,7137.363036363638,575,Materials
15,2019Q2,588,20.889931355223617,-4.301851851851852,167.2007411564244,27956.087843257636,-1054.0,2135.0,588,6.213197396419927,1.0585347415195632,58.41515281674813,3412.330078604041,-0.7091154965306274,1364.354385416667,587,Materials
15,2019Q3,565,11.872350490509323,-5.749999999999999,119.71721668610235,14332.211971067183,-530.5,1229.0,565,7.364253549277659,1.0539102063920018,61.58383519174821,3792.5687569244014,-0.6544483839665597,1355.762109090909,564,Materials
15,2019Q4,583,6.292300365516991,-4.5,130.08260051380452,16921.482956434065,-1184.0,876.9999999999999,583,9.786791927348741,1.109297892391781,93.42921644099842,8729.018484778928,-0.6337407495822392,1606.584010810811,583,Materials
15,2020Q1,540,0.3673958817626326,-5.123333333333333,173.17923456734923,29991.04728533295,-2612.0,1198.0,540,6.258115100178556,0.8367719293216703,64.0213355151047,4098.731401137606,-0.5748304647160069,1300.82947,540,Materials
15,2020Q2,540,0.919187015862725,-4.875,168.79880643012447,28493.037052234635,-1858.0,1410.0,540,8.668078427888744,1.091241338357035,82.59955482211163,6822.686456811017,-0.6508784335055752,1608.8555757142856,540,Materials
15,2020Q3,557,20.34850307109168,-4.5,247.1214268389568,61068.999602921926,-1176.25,3242.0,557,5.88922711233365,1.2706504696111154,60.81105878530387,3697.984870589683,-0.5891787130612767,1412.4133435897436,557,Materials
15,2020Q4,598,-1.342352746264839,-3.0550595238095237,176.72416155591213,31231.429277640134,-2365.0,1796.9999999999998,598,6.547144383113096,1.3718073754982918,62.645664132408676,3924.479234590557,-0.6165430874966957,1449.0035324324324,597,Materials
15,2021Q1,608,4.35213858816952,-5.0625,215.8535784252404,46592.76731898143,-2100.0,2541.0,608,26.61255616412874,1.4396110675287725,552.6639618723927,305437.45475248987,-0.500859167915178,13628.454499999998,607,Materials
15,2021Q2,607,8.424804948388156,-3.0,165.01931765153017,27231.375198176633,-760.5,1405.0,607,7.960287640220937,1.4532749269920735,101.15486820607757,10232.307361788928,-0.2698879339979375,2485.8972,606,Materials
15,2021Q3,594,-12.443824193241715,-4.640000000000001,286.7478658394284,82224.3385634669,-5430.0,1252.0,594,8.205452808498533,1.2588214739897237,119.90061350530897,14376.157118949486,-0.3688508575689783,2918.807895238095,593,Materials
15,2021Q4,643,-2.395701002547238,-5.136363636363636,358.78445322573185,128726.28387648691,-7792.333333333334,1583.0,643,8.28452026177843,1.328990221082782,116.44909364566986,13560.391410897988,-0.2513373642139782,2945.095684210526,643,Materials
15,2022Q1,587,4.995511206650915,-4.9,156.76432080197688,24575.05227650515,-887.5,1638.3749999999998,587,10.876682038307193,1.387431114490719,125.8822120617086,15846.331313548946,-0.1481616878366892,2581.1974583333335,587,Materials
15,2022Q2,621,0.8084656332833821,-3.0,88.75515146172667,7877.476910994038,-675.0,700.0,621,3.522434110178645,1.1018222058281075,13.751668464452766,189.10838555622448,-0.414502511488725,251.10769438810007,620,Materials
15,2022Q3,567,2.003097796742967,-5.0,109.94695798227333,12088.333569555785,-605.0,1302.0,567,8.94272881548583,0.9853232330544056,136.04893846641448,18509.313657838265,-0.4255043227665706,3232.848611111111,566,Materials
15,2022Q4,604,-1.429766443155712,-5.307,399.091061741874,159273.67556225622,-4100.0,8144.0,604,35.84225750240862,1.0669989720118718,685.6122783439031,470064.1962159197,-0.6295879472693032,16650.34285714286,604,Materials
15,2023Q1,551,3.7247659892347933,-5.111111111111112,182.71155488149824,33383.51228721474,-2299.0,1487.0,551,9.616603893709597,1.1361021163625489,118.57245437973772,14059.42693763499,-0.2653289473684209,2597.56176875,551,Materials
15,2023Q2,592,1.7623872492482586,-4.693181818181818,122.38389880374999,14977.818686406517,-1162.0,723.5454545454546,592,3.2442350661401798,1.111753888183816,10.243889458401794,104.93727123595532,-0.6307710474308301,170.10611570247934,592,Materials
15,2023Q3,555,-6.030563043449892,-5.5,215.36537846078429,46382.246239556844,-3560.0,1674.25,555,55.841843210675314,1.0043617391167292,1239.781419383068,1537057.9678474923,-0.5174323789110734,29208.744999999995,555,Materials
15,2023Q4,590,-3.890748092556947,-6.090443686006825,188.1133584233816,35386.635617323605,-1891.0,1923.0,590,3.5796642876327565,1.0610603582544567,17.216048473070156,296.3923250271014,-0.5213534031986349,306.2042857142857,590,Materials
15,2024Q1,524,5.280054842498243,-5.368181818181818,168.1522276909692,28275.17167743552,-1646.75,1115.0,524,4.376971852561389,1.0671342250216118,21.003963893323984,441.1664992320573,-0.5238053976616295,252.81701380133717,523,Materials
15,2024Q2,556,6.814085282968157,-2.2083333333333335,127.70873287937735,16309.52045365616,-640.0,1013.3333333333334,556,4.33954841924075,1.06828482853089,19.914119193743044,396.5721432626052,-0.3973684866306163,260.75454545454545,555,Materials
15,2024Q3,526,6.215143563376587,-4.645833333333334,176.73329913460807,31234.659023002805,-2731.5,1201.5,526,4.193018307532668,1.0454905733785047,20.420539334470064,416.9984267106391,-0.4732548879296415,286.1820068506185,525,Materials
15,2024Q4,546,17.16279846197085,-5.592499999999999,611.8858633400042,374404.3097553423,-5513.0,11945.0,546,230.13622079040186,1.0160840459818263,5250.2431446342525,27565053.077778965,-0.4393393024605904,122683.53,545,Materials
15,2025Q1,324,31.02105999004335,14.59231277981278,253.4605031693488,64242.22666685951,-789.4999999999999,2483.5,324,3.0275542428063575,1.0306127865500372,12.386492069406069,153.4251857854593,-0.4277263594391245,144.60125000000002,324,Materials
15,2025Q2,1,23.59263925729443,23.59263925729443,,,23.59263925729443,23.59263925729443,1,0.5063167557602537,0.5063167557602537,,,0.5063167557602537,0.5063167557602537,1,Materials
20,2010Q1,867,53.422151997953435,47.6140350877193,237.04283048570522,56189.303484674725,-2216.0,1587.0,867,102.29202459215048,0.911330436009363,2326.433524247198,5412292.942741237,-0.0329426786199402,67150.0,867,Industrials
20,2010Q2,879,43.667312858798326,41.34375,190.72824225174435,36377.26239244012,-1606.3333333333333,2905.0,879,69.65964243261725,0.829777869238471,1150.6020914028966,1323885.1727407204,-0.3894243015920697,24606.999999999996,879,Industrials
20,2010Q3,849,43.320687388880096,41.827586206896555,206.75531026757855,42747.75832384258,-1750.0,4645.0,849,26.305124111400573,0.8485358862035997,635.2722263578205,403570.8015816223,-0.3738756715272448,18469.0,849,Industrials
20,2010Q4,880,51.67811271763941,45.057838458819376,261.0517512582377,68148.01683499271,-2700.0,3890.0,880,88.13598854754694,0.9568077706127069,1524.1209097741198,2322944.5476106904,-0.3638374429508249,33628.666666666664,879,Industrials
20,2011Q1,845,50.22690191342062,52.45454545454545,254.38232909334639,64710.369354955576,-2021.0,3972.0,845,71.86966263960065,1.0204484516338137,1202.3288188208478,1445594.5885671352,-0.342297549719811,27710.0,842,Industrials
20,2011Q2,858,61.62273772685679,48.04652291105121,247.39670490245737,61205.12959659381,-1425.0,3650.0,858,86.13892716327157,0.9423066849454338,1969.0456204889956,3877140.6555668972,-0.6152254209668657,55428.0,857,Industrials
20,2011Q3,829,43.15706942261415,35.31818181818181,142.08663514728192,20188.611887476818,-534.3333333333334,2537.0,829,3.0128811176512147,0.7835124052295991,26.76260538869069,716.2370471907756,-0.5342961934972245,533.925,829,Industrials
20,2011Q4,855,31.57736386940725,38.57216494845361,163.61807953133285,26770.875949521564,-1996.0,2210.0,855,15.692720092229303,0.8318259928692415,206.77657286379002,42756.55108529425,-0.4365205310280951,4968.650000000001,855,Industrials
20,2012Q1,834,53.213080516811516,44.7937643020595,218.42505977056192,47709.50673577357,-2295.0,3865.0,834,11.613479776611346,0.9319143533885088,162.4511300883034,26390.369666966883,-0.4141711558802549,3577.71875,834,Industrials
20,2012Q2,853,36.960940028819046,38.05681818181819,128.4100206386858,16489.13340042773,-1461.0,1503.9999999999998,853,9.117220011142262,0.8719397101126256,127.60685147481442,16283.508543315322,-0.481115025271864,3261.7166666666667,853,Industrials
20,2012Q3,831,31.958569597599713,41.11926605504587,243.15517757911982,59124.44038353323,-5363.0,1578.0,831,2.553303087949217,0.8798657001573388,15.035544401915407,226.06759546196972,-0.4407893082551737,295.36290322580646,831,Industrials
20,2012Q4,845,38.37549364823718,39.55555555555556,182.99651137911857,33487.723176927924,-1958.0,1872.5,845,12.975325146091329,0.9013895765439852,210.12154632967153,44151.064231972305,-0.4611325031196679,5575.986111111111,845,Industrials
20,2013Q1,820,38.87016243654535,47.13089552238806,206.26663782107124,42545.925878008995,-2070.0,1651.0000000000002,820,6.410686367369778,0.9944605292372464,60.15060126678633,3618.0948327559145,-0.4952988933705657,1383.2405555555556,820,Industrials
20,2013Q2,832,43.32501674570186,45.97411795681938,162.02877578430957,26253.324182162083,-1300.0,2006.0,832,10.271050642617551,0.9978790893946937,184.09354708129047,33890.43407697132,-0.4351814303770802,5227.2,832,Industrials
20,2013Q3,821,39.79781073601586,48.76923076923077,260.42002225709723,67818.58799238702,-2130.0,5659.8,821,37.367109783518494,1.078497601072769,608.340194014353,370077.7916534203,-0.461545791562239,14861.989999999998,821,Industrials
20,2013Q4,841,44.51772548170217,53.58620689655172,216.93520837963274,47060.884634714566,-3367.4999999999995,2176.0,841,56.963397870210414,1.162830745143731,1564.7887098201552,2448563.7063806257,-0.3642205352350279,45379.53,841,Industrials
20,2014Q1,816,54.78356316198566,65.69288389513109,280.6458061119495,78762.06848822601,-2901.0,3145.0,816,10.877357677101969,1.1806090458687752,186.1518323864525,34652.50470083384,-0.4425018977567206,5163.865999999999,815,Industrials
20,2014Q2,842,53.83753014479762,57.25460034502588,220.96810691485626,48826.90427353546,-1868.0,2990.0,842,239.14669696098477,1.1961708625030645,6707.47370557268,44990203.51094896,-0.420963747497102,194620.46,842,Industrials
20,2014Q3,832,41.29698000470998,52.16464891041162,193.68848813535263,37515.23043615865,-1614.0,2575.0,832,235.18391565511698,1.1405984479058335,6685.1240987141155,44690884.21520818,-0.3113638549067791,192831.0,832,Industrials
20,2014Q4,849,51.20679216835027,48.345238095238095,212.55422345701385,45179.29790941411,-2453.5,3286.9999999999995,849,2.748598799764478,1.133543999036957,10.503283175771172,110.31895747043768,-0.2914783329877669,178.47428000000002,849,Industrials
20,2015Q1,806,45.23452428944943,57.74921473443746,303.85384160594214,92327.1570586891,-3678.0,3840.0,806,2.544986229014923,1.1845144147935944,9.941998350228245,98.84333119594106,-0.563611717965111,174.63199999999998,803,Industrials
20,2015Q2,830,37.961641112531076,50.64365079365079,203.99373026843432,41613.44198883081,-2510.0,2041.0,830,2.3342351567748403,1.135628236223431,13.170972745638112,173.4745230663421,-0.3934375496794023,306.17374517374515,830,Industrials
20,2015Q3,801,42.87629865381877,42.037393162393165,183.47806980748237,33664.2021002794,-1256.0,2751.0,801,20.03538583798488,0.9590404151877592,504.572219140021,254593.12432788542,-0.619179004037685,14280.2,801,Industrials
20,2015Q4,822,42.87680623474054,40.125642745361056,239.7774856472196,57493.242623302576,-2027.5,4165.0,822,12.90856444998638,0.9872858155638303,262.01159241286,68650.07455872268,-0.6526669990029911,7437.389999999999,819,Industrials
20,2016Q1,791,44.52445620057744,43.14285714285714,310.57354696207875,96455.92807260652,-4389.0,3817.499999999999,791,9.909277217362831,1.012630436702712,118.24711856806432,13982.381049649863,-0.6219274269557022,2421.434375,789,Industrials
20,2016Q2,791,59.29097860626168,48.15625,231.22958816110213,53467.12244115286,-1007.0,3740.999999999999,791,4.939161206649789,1.0049196568998662,74.27531253149813,5516.822051651713,-0.420807453416149,2072.2451562499996,791,Industrials
20,2016Q3,781,50.19164342939492,48.52857142857143,229.97811751109612,52889.9345339476,-1714.0,3445.4999999999995,781,26.20803791286908,1.0692812850313629,598.8779188970215,358654.7617424261,-0.3655433287482805,16707.679999999997,781,Industrials
20,2016Q4,787,49.33384345958334,53.62686567164179,326.3633571085271,106513.04086314834,-3050.0,5779.0,787,6.078293404739696,1.1355060023985528,58.85607872809093,3464.038003247239,-0.3367865854613204,1466.3,787,Industrials
20,2017Q1,762,57.157371607001686,64.79245283018867,232.883226102083,54234.59699971387,-1411.0,2980.0,762,6.94521024497725,1.150584792768377,69.46098984597475,4824.829110382605,-0.9293957096338656,1576.69,761,Industrials
20,2017Q2,777,48.920915065693606,55.63106796116504,303.6024876206695,92174.47048945882,-3327.0000000000005,4807.5,777,4.95456190145139,1.129263234456187,40.55218965622125,1644.4800859141385,-0.6635174702322859,714.4788833333333,777,Industrials
